hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
traditional,all-transactions,quarterly,MSA,"Nassau County-Suffolk County, NY (MSAD)",35004,2020,4,325.50,
traditional,all-transactions,quarterly,MSA,"Nassau County-Suffolk County, NY (MSAD)",35004,2021,1,333.53,
traditional,all-transactions,quarterly,MSA,"Nassau County-Suffolk County, NY (MSAD)",35004,2021,2,345.85,
traditional,all-transactions,quarterly,MSA,"Nassau County-Suffolk County, NY (MSAD)",35004,2021,3,360.45,
traditional,all-transactions,quarterly,MSA,"Nassau County-Suffolk County, NY (MSAD)",35004,2021,4,370.15,
traditional,all-transactions,quarterly,MSA,"Nassau County-Suffolk County, NY (MSAD)",35004,2022,1,380.78,
traditional,all-transactions,quarterly,MSA,"Nassau County-Suffolk County, NY (MSAD)",35004,2022,2,399.60,
traditional,all-transactions,quarterly,MSA,"Nassau County-Suffolk County, NY (MSAD)",35004,2022,3,405.96,
traditional,all-transactions,quarterly,MSA,"Nassau County-Suffolk County, NY (MSAD)",35004,2022,4,406.25,
traditional,all-transactions,quarterly,MSA,"Nassau County-Suffolk County, NY (MSAD)",35004,2023,1,404.13,
traditional,all-transactions,quarterly,MSA,"Nassau County-Suffolk County, NY (MSAD)",35004,2023,2,412.66,
traditional,all-transactions,quarterly,MSA,"Nassau County-Suffolk County, NY (MSAD)",35004,2023,3,425.63,
traditional,all-transactions,quarterly,MSA,"Nassau County-Suffolk County, NY (MSAD)",35004,2023,4,430.44,
traditional,all-transactions,quarterly,MSA,"Nassau County-Suffolk County, NY (MSAD)",35004,2024,1,438.45,
traditional,all-transactions,quarterly,MSA,"Nassau County-Suffolk County, NY (MSAD)",35004,2024,2,453.00,
traditional,all-transactions,quarterly,MSA,"Nassau County-Suffolk County, NY (MSAD)",35004,2024,3,459.81,
traditional,all-transactions,quarterly,MSA,"Nassau County-Suffolk County, NY (MSAD)",35004,2024,4,464.35,
traditional,all-transactions,quarterly,MSA,"Nassau County-Suffolk County, NY (MSAD)",35004,2025,1,471.55,
traditional,all-transactions,quarterly,MSA,"Nassau County-Suffolk County, NY (MSAD)",35004,2025,2,482.88,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1976,3,25.85,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1976,4,24.98,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1977,1,26.11,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1977,2,26.10,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1977,3,27.26,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1977,4,28.17,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1978,1,28.65,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1978,2,30.23,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1978,3,31.87,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1978,4,33.18,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1979,1,35.24,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1979,2,36.43,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1979,3,38.79,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1979,4,38.37,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1980,1,39.62,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1980,2,41.04,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1980,3,41.72,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1980,4,42.58,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1981,1,42.60,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1981,2,44.39,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1981,3,44.58,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1981,4,42.91,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1982,1,42.68,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1982,2,45.82,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1982,3,45.74,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1982,4,45.47,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1983,1,46.55,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1983,2,47.86,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1983,3,50.19,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1983,4,51.98,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1984,1,52.93,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1984,2,55.75,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1984,3,58.67,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1984,4,60.03,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1985,1,61.91,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1985,2,64.95,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1985,3,68.72,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1985,4,71.29,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1986,1,74.63,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1986,2,79.25,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1986,3,83.66,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1986,4,88.83,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1987,1,93.98,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1987,2,98.73,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1987,3,103.60,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1987,4,104.80,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1988,1,106.14,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1988,2,108.88,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1988,3,108.00,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1988,4,107.11,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1989,1,106.64,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1989,2,105.62,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1989,3,105.34,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1989,4,105.83,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1990,1,104.03,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1990,2,101.42,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1990,3,99.95,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1990,4,97.67,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1991,1,96.53,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1991,2,96.70,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1991,3,96.45,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1991,4,97.22,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1992,1,97.80,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1992,2,98.30,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1992,3,98.85,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1992,4,100.01,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1993,1,99.96,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1993,2,100.54,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1993,3,101.15,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1993,4,101.79,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1994,1,102.38,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1994,2,102.22,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1994,3,101.83,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1994,4,100.56,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1995,1,100.00,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1995,2,100.94,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1995,3,102.54,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1995,4,103.29,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1996,1,103.78,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1996,2,102.97,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1996,3,103.35,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1996,4,102.98,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1997,1,103.73,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1997,2,104.36,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1997,3,105.79,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1997,4,107.16,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1998,1,108.99,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1998,2,109.73,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1998,3,111.22,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1998,4,112.06,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1999,1,113.72,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1999,2,115.99,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1999,3,119.32,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,1999,4,120.95,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2000,1,124.48,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2000,2,127.73,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2000,3,131.54,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2000,4,133.18,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2001,1,136.02,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2001,2,139.89,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2001,3,144.01,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2001,4,146.21,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2002,1,150.63,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2002,2,156.29,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2002,3,161.12,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2002,4,164.11,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2003,1,166.93,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2003,2,169.73,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2003,3,174.38,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2003,4,182.71,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2004,1,185.86,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2004,2,190.32,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2004,3,204.06,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2004,4,209.10,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2005,1,214.80,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2005,2,223.47,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2005,3,231.48,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2005,4,237.94,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2006,1,241.90,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2006,2,244.08,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2006,3,245.98,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2006,4,246.68,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2007,1,246.79,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2007,2,245.80,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2007,3,243.72,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2007,4,242.71,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2008,1,240.55,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2008,2,234.10,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2008,3,226.28,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2008,4,223.99,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2009,1,223.65,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2009,2,216.37,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2009,3,212.51,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2009,4,210.56,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2010,1,209.05,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2010,2,207.89,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2010,3,210.01,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2010,4,209.86,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2011,1,205.15,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2011,2,201.47,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2011,3,201.18,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2011,4,200.98,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2012,1,198.61,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2012,2,196.84,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2012,3,197.75,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2012,4,197.96,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2013,1,197.56,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2013,2,198.75,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2013,3,198.58,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2013,4,198.88,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2014,1,200.37,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2014,2,203.31,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2014,3,205.21,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2014,4,206.25,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2015,1,207.88,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2015,2,209.89,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2015,3,209.96,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2015,4,209.55,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2016,1,211.26,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2016,2,213.98,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2016,3,215.69,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2016,4,216.50,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2017,1,213.47,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2017,2,218.16,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2017,3,220.38,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2017,4,220.89,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2018,1,221.87,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2018,2,224.66,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2018,3,225.11,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2018,4,224.92,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2019,1,227.14,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2019,2,230.93,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2019,3,233.53,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2019,4,234.64,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2020,1,236.96,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2020,2,238.67,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2020,3,242.86,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2020,4,247.38,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2021,1,252.75,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2021,2,264.62,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2021,3,274.64,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2021,4,280.95,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2022,1,289.15,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2022,2,308.84,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2022,3,310.62,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2022,4,307.44,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2023,1,314.01,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2023,2,327.86,
traditional,all-transactions,quarterly,MSA,"Newark, NJ (MSAD)",35084,2023,3,337.91,
